genre,url
"[Adventure, General, General, Point-and-Click]",the-raven-legacy-of-a-master-thief---ancestry-of-lies
"[Action Adventure, Fantasy, General]",the-real-texas
"[Action, General]",the-red-solstice
"[Adventure, General, General]",the-rockin-dead
"[Adventure, General]",the-room-2012
"[Action Adventure, Historic, Historic, Open-World]",the-saboteur
"[Adventure, First-Person, Fantasy]",the-sacred-rings
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",the-saga-of-ryzom
"[Adventure, General, Point-and-Click]",the-samaritan-paradox
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Arcade]",the-scourge-project-episodes-1-and-2
"[Adventure, General, General, Point-and-Click]",the-secret-of-monkey-island-special-edition
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Modern, Modern]",the-secret-world
"[Adventure, 3D, First-Person, Fantasy]",the-secrets-of-atlantis
"[Adventure, General, General]",the-secrets-of-da-vinci-the-forbidden-manuscript
"[Strategy, City Building, Management, Historic, Historic, Government]",the-settlers-7-paths-to-a-kingdom
"[Strategy, General, Management, Government]",the-settlers-fourth-edition
"[Strategy, General, Management, Government]",the-settlers-rise-of-an-empire
"[Adventure, General]",the-sexy-brutale
"[Action, Shooter, Shooter, Third-Person, Modern, Modern, Arcade]",the-shield-the-game
"[Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade]",the-ship
"[Adventure, General, General, Point-and-Click]",the-shivah-kosher-edition
"[Action, General, General]",the-showdown-effect
"[Adventure, 3D, First-Person]",the-signal-from-tolva
"[Adventure, General, Visual Novel]",the-silver-case
"[Adventure, General, General]",the-silver-lining---episode-1-what-is-decreed-must-be
"[Driving, Action Adventure, Mission-based, Mission-based, Open-World]",the-simpsons-hit-run
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-2
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-2-apartment-life
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-2-holiday-edition
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-2-seasons
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-2-university
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-2-bon-voyage
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-2-celebration-stuff
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-2-freetime
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-2-hm-fashion-stuff
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-2-nightlife
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-2-open-for-business
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-2-pets
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-3
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-3-seasons
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-3-supernatural
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-3-ambitions
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-3-generations
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-3-into-the-future
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-3-island-paradise
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-3-late-night-expansion-pack
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-3-pets
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-3-showtime
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-3-university-life
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-3-world-adventures
"[Virtual Life, Simulation, Miscellaneous, Virtual, Virtual Life]",the-sims-4
"[Simulation, Virtual, Virtual Life]",the-sims-4-city-living
"[Simulation, Virtual, Virtual Life]",the-sims-4-get-to-work
"[Simulation, Virtual, Virtual Life]",the-sims-4-get-together
"[Simulation, Virtual, Virtual Life]",the-sims-4-outdoor-retreat
"[Miscellaneous, Virtual Life, Compilation]",the-sims-deluxe
"[Simulation, Miscellaneous, General, Virtual, Virtual Life]",the-sims-medieval
"[Simulation, Miscellaneous, General, Virtual, Virtual Life]",the-sims-medieval-pirates-nobles
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Modern, Modern]",the-sims-online
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-castaway-stories
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-hot-date
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-house-party
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-life-stories
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-livin-large
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-makin-magic
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-pet-stories
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-superstar
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-unleashed
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",the-sims-vacation
"[Action, General]",the-solus-project
"[Adventure, General, General]",the-spiderwick-chronicles
"[Action, Platformer, Platformer, 3D, 3D]",the-spongebob-squarepants-movie
"[Action, Adventure, General, General, 3D, First-Person, Modern]",the-stanley-parable
"[Strategy, Wargame, Real-Time]",the-star-and-the-crescent
"[Strategy, General, General]",the-sting!
"[Action Adventure, Horror, Horror, Survival]",the-suffering
"[Action Adventure, Horror, Horror, Survival]",the-suffering-ties-that-bind
"[Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern]",the-sum-of-all-fears
"[Action, General]",the-sun-at-night
"[General, Role-Playing, Action RPG]",the-surge
"[Action, Platformer, Platformer, 2D, 2D]",the-swapper
"[Action, Platformer, 3D]",the-swindle
"[Sci-Fi, Adventure, 3D, First-Person]",the-talos-principle
"[Adventure, 3D, First-Person]",the-talos-principle-road-to-gehenna
"[Role-Playing, General, Western-Style]",the-technomancer
"[Role-Playing, PC-style RPG, Western-Style]",the-temple-of-elemental-evil
"[Adventure, General, General]",the-testament-of-sherlock-holmes
"[Action Adventure, Horror, Horror, Survival]",the-thing
"[Adventure, General, General, Point-and-Click]",the-tiny-bang-story
"[Adventure, 3D, First-Person]",the-town-of-light
"[Action, Shooter, First-Person, Arcade]",the-turing-test
"[Action, Shooter, Shooter, Light Gun, Light Gun]",the-typing-of-the-dead
"[Action, General, General, Arcade]",the-typing-of-the-dead-overkill
"[Miscellaneous, Puzzle, Puzzle, General, Puzzle, General]",the-undergarden
"[Miscellaneous, Adventure, General, 3D, First-Person]",the-vanishing-of-ethan-carter
"[Action Adventure, Adventure, General, Survival]",the-void
"[Action, Miscellaneous, Adventure, General, Compilation, Point-and-Click]",the-walking-dead-400-days
"[Compilation, Miscellaneous, Adventure, Compilation, Point-and-Click]",the-walking-dead-a-telltale-games-series
"[Action, Miscellaneous, Adventure, General, Compilation, Point-and-Click]",the-walking-dead-episode-1---a-new-day
"[Miscellaneous, Adventure, General, Compilation, Point-and-Click]",the-walking-dead-episode-2---starved-for-help
"[Miscellaneous, Adventure, General, Compilation, Point-and-Click]",the-walking-dead-episode-3---long-road-ahead
"[Miscellaneous, Adventure, General, Compilation, Point-and-Click]",the-walking-dead-episode-4---around-every-corner
"[Miscellaneous, Adventure, General, Compilation, Point-and-Click]",the-walking-dead-episode-5---no-time-left
"[Adventure, 3D, Third-Person]",the-walking-dead-michonne---a-telltale-miniseries
"[Adventure, 3D, Third-Person]",the-walking-dead-michonne---episode-1-in-too-deep
"[Adventure, 3D, Third-Person]",the-walking-dead-michonne---episode-2-give-no-shelter
"[Adventure, 3D, Third-Person]",the-walking-dead-michonne---episode-3-what-we-deserve
"[Action, General, General]",the-walking-dead-season-two---a-telltale-games-series
"[General, Action, General]",the-walking-dead-season-two-episode-1---all-that-remains
"[General, Action, General]",the-walking-dead-season-two-episode-2---a-house-divided
"[General, Action, General]",the-walking-dead-season-two-episode-3---in-harms-way
"[General, Action, General]",the-walking-dead-season-two-episode-4---amid-the-ruins
"[General, Action, General]",the-walking-dead-season-two-episode-5---no-going-back
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",the-walking-dead-survival-instinct
"[Action, Adventure, General, Point-and-Click]",the-walking-dead-the-telltale-series---a-new-frontier
"[Action, General, Adventure, Point-and-Click]",the-walking-dead-the-telltale-series---a-new-frontier-episode-1-ties-that-bind-part-one
"[Action, Adventure, General, Point-and-Click]",the-walking-dead-the-telltale-series---a-new-frontier-episode-2-ties-that-bind-part-two
"[Adventure, Point-and-Click]",the-walking-dead-the-telltale-series---a-new-frontier-episode-3-above-the-law
"[Adventure, Point-and-Click]",the-walking-dead-the-telltale-series---a-new-frontier-episode-4-thicker-than-water
"[Adventure, Point-and-Click]",the-walking-dead-the-telltale-series---a-new-frontier-episode-5-from-the-gallows
"[Adventure, General, General]",the-ward
"[Adventure, Point-and-Click]",the-wardrobe
"[Role-Playing, Western-Style]",the-warlock-of-firetop-mountain
"[Adventure, 3D, Modern, Third-Person, Modern]",the-watchmaker-2001
"[Action, Platformer, 2D]",the-way
"[Miscellaneous, Trivia / Game Show, Trivia / Game Show]",the-weakest-link
"[Action, General, Role-Playing, Action RPG]",the-weaponographist
"[Strategy, Management, Business / Tycoon]",the-westport-independent
"[Adventure, General, General, Point-and-Click]",the-whispered-world
"[Role-Playing, Action RPG, Action RPG]",the-witcher
"[Role-Playing, Action RPG, Action RPG]",the-witcher-2-assassins-of-kings
"[Action RPG, Role-Playing, Action RPG]",the-witcher-3-wild-hunt
"[Role-Playing, Action RPG]",the-witcher-3-wild-hunt---blood-and-wine
"[Role-Playing, Action RPG]",the-witcher-3-wild-hunt---hearts-of-stone
"[Adventure, General]",the-witcher-adventure-game
"[Role-Playing, Action RPG, Action RPG]",the-witcher-enhanced-edition
"[Miscellaneous, Puzzle, General, General, Puzzle, Puzzle, Adventure, 3D, First-Person]",the-witness
"[Action Adventure, Adventure, General, Fantasy, Point-and-Click]",the-wolf-among-us
"[Action Adventure, Adventure, Fantasy, General, Fantasy, Point-and-Click]",the-wolf-among-us-episode-1---faith
"[Fantasy, Action Adventure, Adventure, General, Fantasy, Point-and-Click]",the-wolf-among-us-episode-2---smoke-and-mirrors
"[Fantasy, Action Adventure, Adventure, General, Fantasy, Point-and-Click]",the-wolf-among-us-episode-3---a-crooked-mile
"[Fantasy, Action Adventure, Adventure, General, Fantasy, Point-and-Click]",the-wolf-among-us-episode-4---in-sheeps-clothing
"[Fantasy, Action Adventure, Adventure, General, Fantasy, Point-and-Click]",the-wolf-among-us-episode-5---cry-wolf
"[Miscellaneous, Puzzle, Puzzle, General, Puzzle, General]",the-wonderful-end-of-the-world
"[Miscellaneous, Trivia / Game Show]",the-worst-case-scenario-survival-trivia-challenge
"[Adventure, 3D, First-Person, Modern]",the-x-files-game
"[Adventure, General, General]",the-yawhg
"[Strategy, Turn-Based, 4X]",thea-the-awakening
"[Strategy, Real-Time, Historic, General, Historic, Tactics]",theatre-of-war
"[Strategy, Real-Time, Military, General, Tactics]",theatre-of-war-2-africa-1943
"[Strategy, Real-Time, General, Historic]",theatre-of-war-3-korea
"[Sports, Individual, Nature, Hunting]",thehunter-call-of-the-wild
"[Sci-Fi, Strategy, Real-Time, General]",there-came-an-echo
"[Action, Platformer, Platformer, 2D, 2D]",they-bleed-pixels
"[Fantasy, Action Adventure, General, Fantasy]",thief
"[Action Adventure, Fantasy, General, Fantasy]",thief-ii-the-metal-age
"[Action Adventure, Fantasy, General, Fantasy]",thief-deadly-shadows
"[Action Adventure, Fantasy, General, Fantasy]",thief-the-dark-project
"[Adventure, Point-and-Click]",thimbleweed-park
"[Adventure, General, 3D, First-Person]",thirty-flights-of-loving
"[Simulation, Virtual, Virtual Life, Career]",this-is-the-police
"[Action, Strategy, Real-Time, General]",this-war-of-mine
"[Action, Platformer, Platformer, 2D, 2D]",thomas-was-alone
"[Adventure, General, Text]",three-fourths-home
"[Strategy, General, General]",thrillville-off-the-rails
"[Role-Playing, Action RPG, Action RPG]",throne-of-darkness
"[General, Action Adventure, Survival]",through-the-woods
"[Action, Rhythm, Music]",thumper
"[Action, Shooter, Shooter, Scrolling, Scrolling, Shoot-'Em-Up, Vertical]",thunder-wolves
"[Miscellaneous, Puzzle, Puzzle, Puzzle, Stacking, Stacking]",tidalis
"[Sports, Traditional, Individual, Golf, Sim, Sim]",tiger-woods-pga-tour-06
"[Sports, Traditional, Individual, Golf, Sim, Sim]",tiger-woods-pga-tour-07
"[Sports, Traditional, Individual, Golf, Sim, Sim]",tiger-woods-pga-tour-08
"[Sports, Traditional, Individual, Golf, Sim, Sim]",tiger-woods-pga-tour-12-the-masters
"[Sports, Traditional, Individual, Golf, Sim, Sim]",tiger-woods-pga-tour-2001
"[Sports, Traditional, Individual, Golf, Sim, Sim]",tiger-woods-pga-tour-2002
"[Sports, Traditional, Individual, Golf, Sim, Sim]",tiger-woods-pga-tour-2003
"[Sports, Traditional, Individual, Golf, Sim, Sim]",tiger-woods-pga-tour-2004
"[Sports, Traditional, Individual, Golf, Sim, Sim]",tiger-woods-pga-tour-2005
"[Sports, Traditional, Golf, Sim]",tiger-woods-pga-tour-online
"[Action Adventure, Sci-Fi, Sci-Fi, General]",time-commando
"[Adventure, General, General, Point-and-Click]",time-gentlemen-please!
"[Adventure, 3D, First-Person]",time-machine-vr
"[Strategy, Real-Time, Sci-Fi, Sci-Fi]",time-of-defiance
"[Action, General, General]",timeline
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",timeshift
"[Strategy, Turn-Based, Historic]",tin-soldiers-alexander-the-great
"[Strategy, Real-Time, Historic]",tin-soldiers-julius-caesar
"[Adventure, General, General]",tiny-big-grandpas-leftovers
"[Miscellaneous, Puzzle, Action, Puzzle, Action]",tiny-brains
"[Action, General, General, Shooter, Shoot-'Em-Up, Top-Down]",tiny-troopers
"[Role-Playing, Action RPG, Action RPG]",titan-quest
"[Role-Playing, Action RPG, Action RPG]",titan-quest-immortal-throne
"[Action, General]",titan-souls
"[Shooter, Sci-Fi, Miscellaneous, General, Action, Shooter, First-Person, Sci-Fi, Arcade]",titanfall
"[Action, Shooter, First-Person, Arcade]",titanfall-2
"[Sports, Traditional, Boxing]",title-bout-championship-boxing
"[Action, Beat-'Em-Up, Beat-'Em-Up, 2D]",tmnt
"[Strategy, Turn-Based, Historic]",to-end-all-wars
"[Role-Playing, Adventure, General, General, General]",to-the-moon
"[Action, Platformer, 2D]",tobes-vertical-adventure
"[Driving, Racing, Simulation, General, General, GT / Street, Automobile]",toca-race-driver-2-the-ultimate-racing-simulator
"[Driving, Racing, Simulation, General, General, GT / Street, Automobile]",toca-race-driver-3
"[Miscellaneous, Puzzle, Action, Puzzle, General, Puzzle, General]",toki-tori
"[Miscellaneous, Puzzle, Action, General, Puzzle, General]",toki-tori-2-+
"[General, Action, Shooter, Shoot-'Em-Up, Top-Down]",tokyo-42
"[Strategy, Real-Time, Military, Military, Tactics]",tom-clancys-endwar
"[Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern]",tom-clancys-ghost-recon
"[Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern]",tom-clancys-ghost-recon-advanced-warfighter
"[Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern]",tom-clancys-ghost-recon-advanced-warfighter-2
"[Action, Shooter, Shooter, Third-Person, Tactical, Modern, Modern]",tom-clancys-ghost-recon-phantoms
"[Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern]",tom-clancys-ghost-recon-desert-siege
"[Action, Shooter, Shooter, Third-Person, Tactical, Modern, Modern]",tom-clancys-ghost-recon-future-soldier
"[Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern]",tom-clancys-ghost-recon-island-thunder
"[Action Adventure, Open-World]",tom-clancys-ghost-recon-wildlands
"[Action, Simulation, Flight, Flight, Combat]",tom-clancys-hawx
"[Action, Simulation, Flight, Flight, Combat]",tom-clancys-hawx-2
"[Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern]",tom-clancys-rainbow-six
"[Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern]",tom-clancys-rainbow-six-3-athena-sword
"[Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern]",tom-clancys-rainbow-six-3-raven-shield
"[Action, Shooter, Shooter, First-Person, Tactical, Modern]",tom-clancys-rainbow-six-rogue-spear-black-thorn
"[Modern, Action, Shooter, First-Person, Tactical]",tom-clancys-rainbow-six-siege
"[Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern]",tom-clancys-rainbow-six-covert-ops-essentials
"[Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern]",tom-clancys-rainbow-six-lockdown
"[Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern]",tom-clancys-rainbow-six-vegas
"[Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern]",tom-clancys-rainbow-six-vegas-2
"[Action Adventure, Modern, General, Modern]",tom-clancys-splinter-cell
"[Action Adventure, Modern, General, Modern]",tom-clancys-splinter-cell-blacklist
"[Action Adventure, Modern, General, Modern]",tom-clancys-splinter-cell-chaos-theory
"[Action Adventure, Modern, General, Modern]",tom-clancys-splinter-cell-conviction
"[Action Adventure, Modern, General, Modern]",tom-clancys-splinter-cell-double-agent
"[Action Adventure, Modern, General, Modern]",tom-clancys-splinter-cell-pandora-tomorrow
"[Shooter, Modern, Modern, Action, Shooter, Third-Person, Arcade]",tom-clancys-the-division
"[Action Adventure, Modern, General, Modern, Linear]",tomb-raider
"[Action Adventure, Modern, Modern, Linear]",tomb-raider-anniversary
"[Action Adventure, Modern, Modern, Linear]",tomb-raider-chronicles
"[Action Adventure, Modern, Modern, Linear]",tomb-raider-legend
"[Action Adventure, Modern, General, Modern]",tomb-raider-underworld
"[Sports, Alternative, Individual, Skateboarding, Skateboarding, Skate / Skateboard]",tony-hawks-american-wasteland
"[Sports, Alternative, Individual, Skateboarding, Skateboarding, Skate / Skateboard]",tony-hawks-pro-skater-2
"[Sports, Alternative, Individual, Skateboarding, Skateboarding, Skate / Skateboard]",tony-hawks-pro-skater-3
"[Sports, Alternative, Individual, Skateboarding, Skateboarding, Skate / Skateboard]",tony-hawks-pro-skater-4
"[Sports, Alternative, Individual, Skateboarding, Skateboarding, Skate / Skateboard]",tony-hawks-underground-2
"[Adventure, 3D, Fantasy, Third-Person, Fantasy]",tony-tough-and-the-night-of-roasted-moths
"[Sports, Traditional, Individual, Tennis, Tennis]",top-spin-2
"[Role-Playing, Action RPG, Action RPG]",torchlight
"[Role-Playing, Action RPG, Action RPG]",torchlight-ii
"[Fantasy, Action Adventure, General]",toren
"[Sports, Olympic Sports, Olympic Sports, Individual, Athletics]",torino-2006---the-official-video-game-of-the-xx-olympic-winter-games
"[General, General, Role-Playing, Western-Style]",torment-tides-of-numenera
"[Action Adventure, Horror, Adventure, Point-and-Click]",tormentum---dark-sorrow
"[Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade]",torrente
"[Action Adventure, Fantasy]",tortuga---two-treasures
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General]",total-annihilation
"[Strategy, Real-Time, Fantasy, General]",total-annihilation-kingdoms
"[Action, Fighting, Wrestling]",total-extreme-wrestling-2004
"[Driving, Racing, Simulation, GT / Street, GT / Street, Automobile]",total-immersion-racing
"[Action, Shooter, Shooter, Third-Person, Modern, Modern, Arcade]",total-overdose-a-gunslingers-tale-in-mexico
"[Action, General, General]",total-war-battles-shogun
"[Strategy, Real-Time, General, Historic]",total-war-attila
"[Strategy, Real-Time, General]",total-war-attila---age-of-charlemagne
"[Strategy, Real-Time, Historic, General, Historic]",total-war-rome-ii
"[Strategy, Real-Time, General, Historic]",total-war-rome-ii---caesar-in-gaul
"[Strategy, Turn-Based, Historic, General, Historic]",total-war-shogun-2
"[Strategy, Turn-Based, Historic, General, Historic]",total-war-shogun-2---fall-of-the-samurai
"[Strategy, Turn-Based, Historic, General, Historic]",total-war-shogun-2---rise-of-the-samurai
"[Strategy, Turn-Based, General]",total-war-warhammer
"[Strategy, Turn-Based, General]",total-war-warhammer---call-of-the-beastmen
"[Strategy, Turn-Based, General]",total-war-warhammer---realm-of-the-wood-elves
"[Role-Playing, Action RPG]",toukiden-2
"[Action, Shooter, First-Person, Sci-Fi, Arcade]",tower-of-guns
"[Strategy, Real-Time, General, Fantasy, General]",tower-wars
"[Action, General]",towerfall-ascension
"[Action, Platformer, 2D]",toy-odyssey-the-lost-and-found
"[Strategy, Real-Time, Wargame, Real-Time, General]",toy-soldiers
"[Strategy, General]",toy-soldiers-war-chest
"[Driving, Racing, Arcade, Automobile]",toybox-turbos
"[Driving, Racing, Arcade, Arcade, Automobile]",trackmania
"[Driving, Racing, Arcade, Arcade, Automobile]",trackmania-2-canyon
"[Racing, Arcade, Automobile]",trackmania-2-lagoon
"[Driving, Racing, Arcade, Arcade, Automobile]",trackmania-2-stadium
"[Driving, Racing, Arcade, Arcade, Automobile]",trackmania-2-valley
"[Driving, Racing, Arcade, Arcade, Automobile]",trackmania-sunrise
"[Racing, Arcade, Automobile]",trackmania-turbo
"[Driving, Racing, Arcade, Arcade, Automobile]",trackmania-united
"[Strategy, General, General]",trade-empires
"[Strategy, General, General]",traffic-giant
"[Simulation, Vehicle, Train]",train-fever
"[Simulation, Train, Train]",train-simulator-2014
"[Simulation, Vehicle, Train]",train-simulator-2015
"[Strategy, Management, Business / Tycoon]",train-valley
"[Strategy, Tycoon, Management, Tycoon, Business / Tycoon]",trainz
"[Simulation, Train]",trainz-railroad-simulator-2004
"[Simulation, Train, Vehicle, Train]",trainz-railroad-simulator-2006
"[Adventure, General, General]",traitors-gate
"[Adventure, 3D, Modern, Third-Person]",traitors-gate-2
"[Miscellaneous, Puzzle, General, Puzzle, General]",transcripted
"[Action, Beat-'Em-Up, 3D]",transformers-devastation
"[Action, General, General, Shooter, Third-Person, Arcade]",transformers-fall-of-cybertron
"[Action, Adventure, Beat-'Em-Up, Sci-Fi, Sci-Fi, Third-Person, 3D]",transformers-revenge-of-the-fallen
"[Action Adventure, Sci-Fi, General]",transformers-rise-of-the-dark-spark
"[Action Adventure, Sci-Fi, Sci-Fi, General]",transformers-the-game
"[Action Adventure, Sci-Fi, Sci-Fi, General]",transformers-war-for-cybertron
"[Role-Playing, Action RPG, Action RPG]",transistor
"[Strategy, Management, Business / Tycoon]",transocean-2-rivals
"[Strategy, Management, Business / Tycoon]",transport-fever
"[Strategy, Real-Time, Sci-Fi]",trapped-dead
"[Action Adventure, Linear]",traverser
"[Strategy, Real-Time, Sci-Fi, General]",treasure-planet-battle-at-procyon
"[Strategy, Tycoon, Management, Business / Tycoon]",trevor-chans-restaurant-empire
"[General, Action, General]",tri
"[Driving, Racing, Arcade, Motorcycle, Other, Motocross, Motocross]",trials-evolution-gold-edition
"[Driving, Racing, Arcade, Motorcycle, Automobile, Street, Street]",trials-fusion
"[Action, Platformer, 2D]",trials-of-the-blood-dragon
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",tribes-2
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",tribes-ascend
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",tribes-vengeance
"[Puzzle, Stacking]",tricky-towers
"[Action, Action Adventure, Fantasy, General, Platformer, Fantasy, 2D]",trine
"[Action, Platformer, Platformer, 2D, 2D]",trine-2
"[Action, Platformer, Platformer, 2D, 2D]",trine-2-goblin-menace
"[Action Adventure, General, Action, Platformer, 2D]",trine-3-the-artifacts-of-power
"[Sports, Traditional, Team, Baseball, Sim, Sim]",triple-play-baseball
"[Action, Platformer, 2D]",tristoy
"[Action Adventure, General]",troll-and-i
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",tron-20
"[Action, Action Adventure, General, Fantasy, General, Fantasy]",tron-evolution
"[Strategy, Miscellaneous, Real-Time, Management, Compilation, Modern, Modern, Government]",tropico
"[Strategy, Tycoon, Management, Tycoon, Government]",tropico-2-pirate-cove
"[Strategy, Tycoon, Management, Tycoon, Government]",tropico-3
"[Strategy, Tycoon, Management, Tycoon, Government]",tropico-3-absolute-power
"[Strategy, Tycoon, Management, Tycoon, Government]",tropico-4
"[Strategy, Tycoon, Management, Tycoon, Government]",tropico-4-modern-times
"[Tycoon, Strategy, Management, Tycoon, Government, Business / Tycoon]",tropico-5
"[Strategy, Management, Tycoon, Government, Business / Tycoon]",tropico-5-waterborne
"[Strategy, Miscellaneous, Tycoon, Management, Compilation, Tycoon, Government, Business / Tycoon]",tropico-paradise-island
"[Action Adventure, Modern, Modern, Open-World]",true-crime-new-york-city
"[Action Adventure, Modern, Modern, Open-World]",true-crime-streets-of-la
"[Strategy, Real-Time, Fantasy, General, Command]",tryst
"[Action, Shooter, Shooter, Third-Person, Sci-Fi, Sci-Fi]",tsunami-2265
"[Miscellaneous, Puzzle, Stacking]",tumblestone
"[Action, Shooter, Shooter, First-Person, Historic, Arcade]",tunnel-rats-1968
"[Puzzle, Miscellaneous, Puzzle, General, Puzzle, Matching, General]",turba
"[Strategy, Management, Business / Tycoon]",turmoil
"[Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade]",turning-point-fall-of-liberty
"[Action, Platformer, 2D]",turnon
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",turok
"[Action, Shooter, First-Person, Arcade]",turok-remastered
"[Action Adventure, Modern, Modern]",twin-sector
"[Action Adventure, Fantasy, General, Fantasy]",two-brothers
"[Strategy, Real-Time, Historic]",two-thrones
"[Role-Playing, Third-Person, Third-Person, General]",two-worlds
"[Role-Playing, Third-Person, Third-Person, General, Action RPG]",two-worlds-ii
"[Role-Playing, Third-Person, Third-Person, General, Action RPG]",two-worlds-ii-pirates-of-the-flying-fortress
"[Strategy, Tycoon, Management, Tycoon, Business / Tycoon]",tycoon-city-new-york
"[Action, Platformer, 2D]",typoman-revised
"[Role-Playing, Western-Style]",tyranny
"[Adventure, Point-and-Click]",wailing-heights
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",wakfu
"[Action, Platformer, Platformer, 2D, 2D]",waking-mars
"[First-Person, Adventure, 3D]",waking-the-glares-chapters-i-and-ii
"[Action, Platformer, Platformer, 3D, 3D]",wall-e
"[Miscellaneous, Adventure, General, Compilation]",wallace-gromits-grand-adventures-episode-1-fright-of-the-bumblebees
"[Miscellaneous, Adventure, General, Compilation]",wallace-gromits-grand-adventures-episode-2-the-last-resort
"[Miscellaneous, Adventure, General, Compilation]",wallace-gromits-grand-adventures-episode-3-muzzled!
"[Miscellaneous, Adventure, General, Compilation]",wallace-gromits-grand-adventures-episode-4-the-bogey-man
"[Action Adventure, Adventure, Historic, Historic, Point-and-Click]",wanted-a-wild-western-adventure
"[Action, Shooter, Shooter, Third-Person, Modern, Modern, Arcade]",wanted-weapons-of-fate
"[Strategy, Real-Time, Fantasy, General, Fantasy]",war-for-the-overworld
"[Strategy, Real-Time, Historic, General]",war-front-turning-point
"[Action, General, General]",war-of-the-roses
