genre,url
"[Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern]",delta-force-task-force-dagger
"[Action, Shooter, Shooter, First-Person, Tactical, Modern, Modern]",delta-force-xtreme
"[Action, General, Shooter, Shooter, First-Person, Tactical, Modern, Modern]",delta-force-xtreme-2
"[Horror, Action Adventure, Horror, Survival]",dementium-ii
"[Adventure, Point-and-Click]",demetrios---the-big-cynical-adventure
"[Strategy, Real-Time, Fantasy, MOBA, MOBA]",demigod
"[Strategy, Tycoon, Management, Tycoon, Business / Tycoon]",democracy
"[Strategy, General, General]",democracy-3
"[Strategy, Real-Time, Historic, General, Historic]",demonworld-dark-armies
"[Adventure, General, General]",deponia
"[Adventure, Point-and-Click]",deponia-doomsday
"[Shooter, Modern, Modern, Action, Shooter, First-Person, Arcade]",depth
"[Action Adventure, Adventure, General]",depths-of-fear-knossos
"[Role-Playing, General, General]",depths-of-peril
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",descent-3
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",descent-ii
"[Strategy, Real-Time, Historic, General]",desert-rats-vs-afrika-korps
"[General, Role-Playing, General, Roguelike]",desktop-dungeons
"[Strategy, Real-Time, Historic, General, Historic]",desperados-2-coopers-revenge
"[Strategy, General, General]",desperados-wanted-dead-or-alive
"[Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life]",desperate-housewives-the-game
"[Adventure, First-Person, General, Point-and-Click, Fantasy]",destination-treasure-island
"[Simulation, Ship, Ship, Marine, Civilian]",destroyer-command
"[Action, Shooter, First-Person, Arcade]",desync
"[Adventure, Point-and-Click]",detective-hayseed-hollywood
"[Adventure, General]",detention
"[Action Adventure, Sci-Fi, Sci-Fi, General]",deus-ex
"[Action, Action Adventure, Shooter, Sci-Fi, Sci-Fi, General, First-Person, Sci-Fi]",deus-ex-human-revolution
"[Action Adventure, Sci-Fi, Sci-Fi, General]",deus-ex-human-revolution---directors-cut
"[Action Adventure, Sci-Fi, Sci-Fi, General]",deus-ex-human-revolution---the-missing-link
"[Action Adventure, Sci-Fi, Sci-Fi, General]",deus-ex-invisible-war
"[Action Adventure, General]",deus-ex-mankind-divided
"[Action Adventure, General]",deus-ex-mankind-divided---a-criminal-past
"[Action, Shooter, First-Person, Sci-Fi, Arcade]",deus-ex-the-fall
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",devastation
"[Action, Shooter, First-Person, Arcade]",devil-daggers
"[Action, Action Adventure, Fantasy, Beat-'Em-Up, Fantasy, Linear]",devil-may-cry-3-special-edition
"[Action, Action Adventure, Fantasy, Beat-'Em-Up, General, Fantasy, Linear]",devil-may-cry-4
"[Action Adventure, General, Linear]",devil-may-cry-4-special-edition
"[General, Role-Playing, Massively Multiplayer]",devilian
"[Role-Playing, Action RPG]",dex
"[General, Strategy, Real-Time, General, Defense]",dg2-defense-grid-2
"[Role-Playing, Action RPG, Action RPG]",diablo
"[Role-Playing, Action RPG, Action RPG]",diablo-ii
"[Role-Playing, Action RPG, Action RPG]",diablo-ii-lord-of-destruction
"[Role-Playing, Action RPG, Action RPG]",diablo-iii
"[Action RPG, Role-Playing, Action RPG]",diablo-iii-reaper-of-souls
"[Role-Playing, Action RPG]",diablo-iii-rise-of-the-necromancer
"[Simulation, Virtual, Career]",diaries-of-a-spaceport-janitor
"[Action, Shooter, Shooter, First-Person, Modern, Modern, Arcade]",die-hard-nakatomi-plaza
"[Action, General, General, Arcade]",dig-dug-deeper
"[Strategy, Real-Time, Fantasy, General, Fantasy]",diggles
"[Action Adventure, Open-World]",diluvion
"[Role-Playing, Action RPG, Action RPG]",dins-curse
"[Role-Playing, Action RPG, Action RPG]",dins-curse-demon-war
"[Action Adventure, Horror, Horror, Survival]",dino-crisis
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Arcade]",dino-d-day
"[Strategy, Tycoon, Management, Tycoon, Business / Tycoon]",dino-island
"[Action, Platformer, 2D]",dinocide
"[Strategy, Turn-Based, Historic, Historic]",diplomacy
"[Driving, Racing, Simulation, Rally / Offroad, Rally / Offroad, Automobile]",dirt
"[Driving, Racing, Simulation, Rally / Offroad, Rally / Offroad, Automobile]",dirt-2
"[Driving, Racing, Simulation, Rally / Offroad, Rally / Offroad, Automobile]",dirt-3
"[Racing, Simulation, Automobile]",dirt-4
"[Racing, Simulation, Automobile]",dirt-rally
"[Driving, Racing, Simulation, Rally / Offroad, Rally / Offroad, Automobile]",dirt-showdown
"[Driving, Racing, Simulation, Stock Car, Stock Car, Automobile]",dirt-track-racing-2
"[Driving, Racing, Simulation, Stock Car, Stock Car, Automobile]",dirt-track-racing-sprint-cars
"[Shooter, Modern, Modern, Action, Shooter, First-Person, Arcade]",dirty-bomb
"[Strategy, Turn-Based, Fantasy, General, Fantasy]",disciples-ii-dark-prophecy
"[Strategy, Turn-Based, Fantasy, General, Fantasy]",disciples-ii-guardians-of-the-light
"[Strategy, Turn-Based, Fantasy, General, Fantasy]",disciples-ii-rise-of-the-elves
"[Strategy, Turn-Based, Fantasy, General, Fantasy]",disciples-ii-servants-of-the-dark
"[Strategy, Turn-Based, Fantasy, General, Fantasy]",disciples-iii-renaissance
"[Strategy, Turn-Based, Fantasy, Fantasy]",disciples-iii-resurrection
"[Action, General]",discstorm
"[Strategy, Turn-Based, Tactics]",disgaea-2-pc
"[Strategy, Turn-Based, Tactics]",disgaea-pc
"[Action Adventure, Modern, General, Modern]",dishonored
"[Action Adventure, General]",dishonored-2
"[Action Adventure, Modern, General, Modern]",dishonored-dunwall-city-trials
"[Action Adventure, Modern, General, Modern]",dishonored-the-brigmore-witches
"[Action Adventure, Modern, General, Modern]",dishonored-the-knife-of-dunwall
"[Platformer, 2D, Action, Platformer, 2D]",disney-castle-of-illusion-starring-mickey-mouse
"[Action, Platformer, Platformer, 2D, 2D]",disney-ducktales-remastered
"[Action, Action Adventure, Adventure, General, General]",disneys-atlantis-the-lost-empire---trial-by-fire
"[Action, Platformer, Platformer, 3D, 3D]",disneys-chicken-little
"[Action Adventure, Sci-Fi, Sci-Fi, General]",disneys-meet-the-robinsons
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy]",disneys-toontown-online
"[Action, General, General]",disneypixar-toy-story-3
"[Action, Platformer, 2D]",disorder
"[Strategy, Real-Time, Sci-Fi, General]",distant-worlds
"[Sci-Fi, Strategy, Turn-Based, General]",distant-worlds-universe
"[Adventure, General]",distraint
"[Action, Fighting, Fighting, 2D, 2D]",divekick
"[Puzzle, Logic]",divide-by-sheep
"[Strategy, Turn-Based, Historic, Historic]",divided-ground-middle-east-conflict
"[Role-Playing, Action RPG, Action RPG]",divine-divinity
"[Role-Playing, Action RPG, Action RPG]",divinity-ii-ego-draconis
"[Role-Playing, Action RPG, Action RPG]",divinity-ii-flames-of-vengeance
"[Role-Playing, Miscellaneous, Action RPG, Compilation]",divinity-ii-the-dragon-knight-saga
"[Role-Playing, Action RPG, Action RPG]",divinity-dragon-commander
"[Action RPG, Role-Playing, Action RPG, Western-Style]",divinity-original-sin
"[Action RPG, Role-Playing, Western-Style]",divinity-original-sin-enhanced-edition
"[Action, General, Action Adventure, Fantasy, General, Fantasy, Linear]",dmc-devil-may-cry
"[Miscellaneous, Puzzle, Puzzle, General, Puzzle, General]",doc-clock-the-toasted-sandwich-of-time
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy]",dofus
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General]",dogs-of-war
"[Action, Platformer, 2D]",dokuro
"[Action, 2D, Beat-'Em-Up]",domina
"[Strategy, Turn-Based, Sci-Fi, Sci-Fi, General]",domination
"[Strategy, Turn-Based, Fantasy, General, Fantasy]",dominions-3-the-awakening
"[Strategy, Turn-Based, Fantasy, General]",dominions-ii-the-ascension-wars
"[Miscellaneous, Rhythm, Music]",dominique-pamplemousse-in-its-all-over-once-the-fat-lady-sings!
"[Action, Adventure, Interactive Movie, General, Arcade]",don-bluth-presents-dragons-lair-hd
"[Action Adventure, Linear]",dont-open-the-doors!
"[Action Adventure, Fantasy, General, Fantasy, Sandbox]",dont-starve
"[Fantasy, Action Adventure, General, Sandbox]",dont-starve-together
"[Action Adventure, Sandbox]",dont-starve-shipwrecked
"[Sci-Fi, Action, Shooter, First-Person, Third-Person, Arcade]",doom
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",doom-3
"[Action, Miscellaneous, Shooter, Compilation, First-Person, Sci-Fi]",doom-3-bfg-edition
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",doom-3-resurrection-of-evil
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",doom-ii
"[Modern, Modern, Strategy, Real-Time, General, Tactics]",door-kickers
"[First-Person, Adventure, 3D]",doors
"[Adventure, General]",doorways-the-underworld
"[General, Fantasy, MOBA, Strategy, Real-Time, MOBA]",dota-2
"[Action, Beat-'Em-Up, 2D]",double-dragon-iv
"[Strategy, Turn-Based, Historic]",down-in-flames
"[Modern, Adventure, 3D, Third-Person]",downfall
"[Action, General]",downwell
"[Adventure, 3D, First-Person, Modern, Modern]",dracula-3-the-path-of-the-dragon
"[Modern, Adventure, 3D, First-Person, Modern]",dracula-4-shadow-of-the-dragon
"[Adventure, General, General, Point-and-Click]",dracula-origin
"[Adventure, First-Person, Point-and-Click, Modern, Fantasy, Modern]",dracula-the-last-sanctuary
"[Adventure, First-Person, Point-and-Click, Modern, Fantasy, Modern]",dracula-the-resurrection
"[Role-Playing, PC-style RPG, Action RPG]",dragon-age-ii
"[Role-Playing, PC-style RPG, Action RPG]",dragon-age-ii-legacy
"[Role-Playing, PC-style RPG, Action RPG]",dragon-age-ii-mark-of-the-assassin
"[PC-style RPG, Role-Playing, General, Action RPG, Western-Style]",dragon-age-inquisition
"[Role-Playing, Action RPG, Western-Style]",dragon-age-inquisition---jaws-of-hakkon
"[Role-Playing, Action RPG, Western-Style]",dragon-age-inquisition---the-descent
"[Role-Playing, Action RPG, Western-Style]",dragon-age-inquisition---trespasser
"[Role-Playing, PC-style RPG, PC-style RPG, Western-Style]",dragon-age-origins
"[Role-Playing, PC-style RPG, PC-style RPG, Western-Style]",dragon-age-origins---awakening
"[Role-Playing, PC-style RPG, PC-style RPG, Western-Style]",dragon-age-origins---darkspawn-chronicles
"[Role-Playing, PC-style RPG, PC-style RPG, Western-Style]",dragon-age-origins---golems-of-amgarrak
"[Role-Playing, PC-style RPG, PC-style RPG, Western-Style]",dragon-age-origins---lelianas-song
"[Role-Playing, PC-style RPG, PC-style RPG, Western-Style]",dragon-age-origins---return-to-ostagar
"[Role-Playing, PC-style RPG, PC-style RPG, Western-Style]",dragon-age-origins---witch-hunt
"[Action, Fighting, 3D]",dragon-ball-xenoverse-2
"[Action, Beat-'Em-Up, 3D]",dragon-quest-heroes-the-world-trees-woe-and-the-blight-below
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",dragon-saga
"[Strategy, Real-Time, Historic, General, Historic]",dragon-throne-battle-of-red-cliffs
"[Role-Playing, Action RPG]",dragons-dogma-dark-arisen
"[Action, Adventure, Interactive Movie, General]",dragons-lair-3
"[Action, Action Adventure, Platformer, Platformer, Linear, 3D, 3D]",dragons-lair-3d-return-to-the-lair
"[Role-Playing, General, Massively Multiplayer Online, Massively Multiplayer, Fantasy]",dragons-prophet
"[Role-Playing, Adventure, General, General]",dragonriders-chronicles-of-pern
"[Strategy, Real-Time, MOBA]",dragons-and-titans
"[Strategy, Real-Time, Fantasy, General, Fantasy]",dragonshard
"[Role-Playing, PC-style RPG, Western-Style]",drakensang-the-dark-eye
"[Miscellaneous, Puzzle, Action, Puzzle, Puzzle, Action]",drawn-dark-flight
"[Action Adventure, Horror, Survival]",dreadout
"[Adventure, General]",dream
"[Simulation, Virtual, Virtual Life]",dream-daddy-a-dad-dating-simulator
"[Adventure, Point-and-Click]",dreambreak
"[Adventure, 3D, Fantasy, Third-Person, Fantasy]",dreamfall-chapters
"[Adventure, 3D, Third-Person]",dreamfall-chapters-book-one-reborn
"[Adventure, 3D, Third-Person]",dreamfall-chapters-book-two-rebels
"[Adventure, 3D, Fantasy, Third-Person, Fantasy]",dreamfall-the-longest-journey
"[Action, Shooter, Shooter, First-Person, Fantasy, Fantasy]",dreamkiller
"[Strategy, Real-Time, Fantasy, General]",dreamlords
"[Action, Platformer, Platformer, 3D, 3D]",dreamworks-kung-fu-panda
"[Action, General, General]",dreamworks-shrek-forever-after
"[Action, Beat-'Em-Up, Beat-'Em-Up, 2D]",dreamworks-shrek-superslam
"[Scrolling, Action, Shooter, Shoot-'Em-Up, Vertical]",drifting-lands
"[Role-Playing, General, General]",driftmoon
"[Driving, Action Adventure, Racing, Mission-based, Arcade, Mission-based, Open-World, Automobile]",driv3r
"[Driving, Action Adventure, Racing, Mission-based, Arcade, Mission-based, Open-World, Automobile]",driver-parallel-lines
"[Driving, Racing, Mission-based, Arcade, Mission-based, Automobile]",driver-san-francisco
"[Driving, Racing, Arcade, Arcade, Automobile]",drome-racers
"[Miscellaneous, Puzzle, Puzzle, General, Puzzle, General]",droplitz
"[Adventure, Point-and-Click]",dropsy
"[Action, Role-Playing, General, Action RPG, Action RPG]",drox-operative
"[Action, Shooter, First-Person, Sci-Fi]",drug-wars-2009
"[General, Action, General, Shooter, Third-Person, Arcade]",drunken-robot-pornography
"[Action Adventure, Adventure, General, Sci-Fi, Sci-Fi, General]",druuna-morbus-gravis
"[Driving, Racing, Motorcycle, Street, Street]",ducati-world-championship
"[Driving, Racing, Simulation, Motorcycle, Automobile, Street, Street]",ducati-world-racing-challenge
"[Action, General]",duck-game
"[Fantasy, Strategy, Turn-Based, General]",duelyst
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",duke-nukem-3d
"[Action, Shooter, First-Person, Arcade]",duke-nukem-3d-20th-anniversary-world-tour
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",duke-nukem-forever
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",duke-nukem-forever-the-doctor-who-cloned-me
"[Action, Shooter, Shooter, Scrolling, Scrolling, Shoot-'Em-Up, Horizontal]",duke-nukem-manhattan-project
"[Role-Playing, Strategy, Turn-Based, General, Tactics]",dungelot-shattered-lands
"[Role-Playing, Action RPG, Action RPG]",dungeon-defenders
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy]",dungeon-fighter-online
"[Miscellaneous, Puzzle, Puzzle, Matching, Matching]",dungeon-hearts
"[Role-Playing, Action RPG, Action RPG]",dungeon-lords
"[Strategy, Real-Time, General, Fantasy]",dungeon-of-the-endless
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",dungeon-runners
"[Role-Playing, Action RPG, Action RPG]",dungeon-siege
"[Role-Playing, Action RPG, Action RPG]",dungeon-siege-ii
"[Role-Playing, Action RPG, Action RPG]",dungeon-siege-ii-broken-world
"[Role-Playing, Action RPG, General, Action RPG]",dungeon-siege-iii
"[Role-Playing, Action RPG, Action RPG]",dungeon-siege-legends-of-aranna
"[Role-Playing, Action RPG]",dungeon-souls
"[Action, General, General]",dungeonland
"[Strategy, General, General]",dungeons
"[Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",dungeons-dragons-online-stormreach
"[Action, Miscellaneous, Beat-'Em-Up, Compilation]",dungeons-dragons-chronicles-of-mystara
"[Role-Playing, Strategy, Action RPG, General, Action RPG]",dungeons-dragons-daggerdale
"[Strategy, General]",dungeons-2
"[Role-Playing, General, General, Roguelike]",dungeons-of-dredmor
"[Strategy, General, General]",dungeons-the-dark-lord
"[Strategy, General]",duskers
"[Role-Playing, Action RPG, Action RPG]",dust-an-elysian-tail
"[Action, Platformer, Platformer, 2D, 2D]",dustforce
"[Action, Platformer, Platformer, 2D, 2D]",dusty-revenge
"[Driving, Racing, Arcade, Futuristic, Futuristic]",dyad
"[Horror, Horror, Action Adventure, Survival]",dying-light
"[Action Adventure, Survival]",dying-light-the-following
"[Action Adventure, Survival]",dying-light-the-following---enhanced-edition
"[Miscellaneous, Party / Minigame]",dynasty-feud
"[Action, Beat-'Em-Up, Beat-'Em-Up, 3D]",dynasty-warriors-4-hyper
"[Action, Beat-'Em-Up, 3D]",dynasty-warriors-8-xtreme-legends-complete-edition
"[Adventure, General]",dyscourse
"[Simulation, Flight, Combat]",dystoria
"[Action, General, Platformer, 3D]",g-force
"[Strategy, Real-Time, Wargame, Real-Time, General]",gi-combat
"[Adventure, General, Point-and-Click]",gabriel-knight-3-blood-of-the-sacred-blood-of-the-damned
"[Adventure, General, General, Point-and-Click]",gabriel-knight-sins-of-the-fathers-20th-anniversary-edition
"[Action, Shooter, Shoot-'Em-Up, Horizontal]",galacide
"[Strategy, Turn-Based, Sci-Fi, General]",galactic-assault-prisoner-of-power
"[Strategy, Turn-Based, Sci-Fi, Sci-Fi, 4X]",galactic-civilizations
"[Strategy, Turn-Based, Sci-Fi, Sci-Fi, 4X]",galactic-civilizations-ii-dark-avatar
"[Strategy, Turn-Based, Sci-Fi, Sci-Fi, 4X]",galactic-civilizations-ii-dread-lords
"[Strategy, Turn-Based, Sci-Fi, 4X]",galactic-civilizations-ii-endless-universe
"[Strategy, Turn-Based, Sci-Fi, Sci-Fi, 4X]",galactic-civilizations-ii-twilight-of-the-arnor
"[Strategy, Turn-Based, General, 4X]",galactic-civilizations-iii
"[Strategy, Turn-Based, 4X]",galactic-civilizations-iii-crusade
"[General, Strategy, Turn-Based, 4X]",galactic-civilizations-iii-mercenaries
"[Strategy, Turn-Based, Real-Time, Sci-Fi, 4X]",galactic-civilizations-altarian-prophecy
"[Action, Shooter, Shooter, Static, Static, Rail]",galaga-destination-earth
"[Action, Shooter, Shoot-'Em-Up, Vertical]",galak-z-the-dimensional
"[Simulation, General, General, Space, Combat]",galaxy-on-fire-2-full-hd
"[Strategy, General, General]",galcon-fusion
"[Strategy, Tycoon, Management, Tycoon, Business / Tycoon]",game-dev-tycoon
"[Role-Playing, General, General, Western-Style]",game-of-thrones
"[Action, General, General, Adventure, Point-and-Click]",game-of-thrones-a-telltale-games-series
"[Action, Adventure, General, Point-and-Click]",game-of-thrones-episode-five---a-nest-of-vipers
"[Action, Adventure, General, Point-and-Click]",game-of-thrones-episode-four---sons-of-winter
"[Action, Adventure, General, Point-and-Click]",game-of-thrones-episode-one---iron-from-ice
"[Action, General, Adventure, Point-and-Click]",game-of-thrones-episode-six---the-ice-dragon
"[Action, Adventure, General, Point-and-Click]",game-of-thrones-episode-three---the-sword-in-the-darkness
"[Action, Adventure, General, Point-and-Click]",game-of-thrones-episode-two---the-lost-lords
"[Strategy, Tycoon, Management, Tycoon, Business / Tycoon]",game-tycoon
"[Strategy, Real-Time, Modern, General, Modern]",gangland
"[Strategy, General, General]",gangsters-2-vendetta
"[Action Adventure, Fantasy]",garshasp-the-monster-slayer
"[Strategy, Turn-Based, Historic, Historic]",gary-grigsbys-world-at-war
"[Simulation, Driving, Car Combat, Vehicle, Combat]",gas-guzzlers-extreme
"[Driving, Racing, Arcade, Arcade, Automobile]",gas-guzzlers-combat-carnage
"[Strategy, Turn-Based, Historic]",gates-of-troy
"[Action, Platformer, Platformer, 2D, 2D]",gateways
"[Role-Playing, PC-style RPG, Western-Style]",gauntlet
"[Action, Shooter, Shooter, Third-Person, Sci-Fi, Sci-Fi, Arcade]",gears-of-war
"[Action, Shooter, Third-Person, Arcade]",gears-of-war-4
"[Action, Shooter, Third-Person, Arcade]",gears-of-war-ultimate-edition-for-windows-10
"[Adventure, General, Third-Person, General, Point-and-Click, Sci-Fi]",gemini-rue
"[Strategy, Real-Time, Fantasy, Fantasy]",gemini-wars
"[Action Adventure, Linear]",gemini-heroes-reborn
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Sci-Fi, Arcade]",gene-troopers
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General]",genesis-rising-the-universal-crusade
"[Strategy, Tycoon, Management, Business / Tycoon]",geniu-the-tech-tycoon-game
"[Driving, Racing, Simulation, Formula One, Formula One, Automobile]",geoff-crammonds-grand-prix-4
"[Action, Shooter, Static, Shoot-'Em-Up, Top-Down]",geometry-wars-3-dimensions
"[Action, Shooter, Shooter, Static, Static, Shoot-'Em-Up, Top-Down]",geometry-wars-retro-evolved
"[Modern, Action, Shooter, First-Person, Arcade]",get-even
"[Action, General]",gettysburg-armored-warfare
"[Action Adventure, Open-World]",ghost-10
"[Miscellaneous, Puzzle, Puzzle, General, General]",ghost-in-the-sheet
"[Strategy, Real-Time, Fantasy, General, Fantasy]",ghost-master
"[Adventure, 3D, First-Person, Sci-Fi, Sci-Fi]",ghost-pirates-of-vooju-island
"[Action, Shooter, Shoot-'Em-Up, Top-Down]",ghostbusters
"[Action Adventure, Modern, Sci-Fi, Sci-Fi, General]",ghostbusters-sanctum-of-slime
"[Action, General, General]",ghostbusters-the-video-game
"[Action, Platformer, Platformer, 2D, 2D]",giana-sisters-twisted-dreams
"[Action, Platformer, Platformer, 2D, 2D]",giana-sisters-twisted-dreams---rise-of-the-owlverlord
"[Action, Shooter, Shooter, Third-Person, Sci-Fi, Sci-Fi, Arcade]",giants-citizen-kabuto
"[Strategy, Real-Time, MOBA]",gigantic
"[General, Action, General]",gigantic-army
"[Action, Platformer, Platformer, 2D, 2D]",gish
"[Action, Beat-'Em-Up, Beat-'Em-Up, 2D]",gladiator-sword-of-vengeance
"[Strategy, Real-Time, Historic, General]",gladiators-of-rome
"[Action, Platformer, Platformer, 2D, 2D]",glare
"[Role-Playing, Massively Multiplayer Online, Sci-Fi, Sci-Fi]",global-agenda
"[Action, Shooter, Shooter, First-Person, Tactical, Modern]",global-operations
"[Action, Shooter, Shooter, Third-Person, Modern, Modern, Arcade]",global-ops-commando-libya
"[Strategy, City Building, Management, Historic, Historic, Government]",glory-of-the-roman-empire
"[Miscellaneous, Puzzle, Puzzle, General, General]",glow-worm
"[Adventure, Simulation, General]",goat-simulator
"[Role-Playing, Action RPG]",god-eater-2-rage-burst
"[Simulation, Sci-Fi, Space, Small Spaceship, Combat]",god-factory-wingmen
"[Action, Shooter, Shooter, Third-Person, Fantasy, Fantasy, Arcade]",god-mode
"[Role-Playing, Massively Multiplayer Online, Fantasy, Fantasy]",gods-heroes-rome-rising
"[Action, Shooter, Shooter, First-Person, Historic, Historic, Arcade]",gods-and-generals
"[Adventure, General, Point-and-Click]",gods-will-be-watching
"[Role-Playing, PC-style RPG, Western-Style]",gods-lands-of-infinity
"[Adventure, Point-and-Click]",goetia
"[Strategy, Tycoon, Management, Tycoon, Business / Tycoon]",golf-resort-tycoon
"[Strategy, Tycoon, Management, Business / Tycoon]",golf-resort-tycoon-ii
"[Action Adventure, Survival, Sandbox]",goliath
"[Adventure, General, General, Point-and-Click]",gomo
"[First-Person, Adventure, Sci-Fi, Sci-Fi, 3D]",gone-home
"[Action, Platformer, 2D]",gonner
"[Action, Shooter, Shoot-'Em-Up, Top-Down]",good-robot
"[Adventure, General, General]",goodbye-deponia
"[Role-Playing, General, General]",gorasul-legacy-of-the-dragon
"[Action, Shooter, Shooter, First-Person, Sci-Fi, Arcade]",gore-ultimate-soldier
"[Action, Adventure, Shooter, Shooter, First-Person, Fantasy, Fantasy, Fantasy, Arcade]",gotham-city-impostors
"[Role-Playing, General, General]",gothic
"[Role-Playing, PC-style RPG, PC-style RPG, Western-Style]",gothic-3
"[Role-Playing, PC-style RPG, PC-style RPG, Western-Style]",gothic-3-forsaken-gods
"[Role-Playing, PC-style RPG, Western-Style]",gothic-ii
"[Strategy, Real-Time, General, Historic]",grand-ages-medieval
"[Strategy, Real-Time, Historic, General, Historic]",grand-ages-rome
"[Driving, Racing, Simulation, Formula One, Formula One, Automobile]",grand-prix-3
"[Action Adventure, Modern, Modern, Open-World]",grand-theft-auto-iii
"[Action Adventure, Modern, Modern, Open-World]",grand-theft-auto-iv
"[Modern, Action Adventure, Open-World]",grand-theft-auto-v
"[Action Adventure, Modern, Modern, Open-World]",grand-theft-auto-san-andreas
"[Action Adventure, Modern, Modern, Open-World]",grand-theft-auto-vice-city
"[Role-Playing, Console-style RPG, Console-style RPG, Japanese-Style]",grandia-ii
"[Role-Playing, Japanese-Style]",grandia-ii-anniversary-edition
"[Strategy, Breeding/Constructing, General, Breeding/Constructing]",gratuitous-space-battles
"[Strategy, General, General]",gratuitous-tank-battles
"[Action, General]",gravity-ghost
"[Adventure, General, General, Point-and-Click]",gray-matter
"[Strategy, Turn-Based, Historic, General]",great-invasions-the-darkages-350-1066-ad
"[Strategy, Real-Time, Historic, General, Historic]",great-war-nations-the-spartans
"[Strategy, Turn-Based, Modern, General, Modern]",greed-corp
"[Strategy, General, General]",green-berets-powered-by-myth-ii
"[Miscellaneous, Board / Card Game]",gremlins-inc
"[Strategy, Real-Time, General, Modern, Command]",grey-goo
"[Adventure, General, General, Point-and-Click]",greys-anatomy-the-video-game
"[Driving, Racing, Simulation, GT / Street, GT / Street, Automobile]",grid
"[Driving, Racing, Simulation, GT / Street, GT / Street, Automobile]",grid-2
"[Driving, Racing, Simulation, GT / Street, Automobile]",grid-autosport
"[Action RPG, Role-Playing, Action RPG]",grim-dawn
"[Adventure, General, General, 3D, Third-Person, Fantasy]",grim-fandango
"[Adventure, 3D, Third-Person, Fantasy]",grim-fandango-remastered
"[Action Adventure, Historic, General]",grom-terror-in-tibet
"[Strategy, Turn-Based, Modern, General, Tactics]",grotesque-tactics-2-dungeons-donuts
"[Strategy, Turn-Based, Fantasy, Tactics]",grotesque-tactics-evil-heroes
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General]",ground-control
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General]",ground-control-ii-operation-exodus
"[Strategy, Real-Time, Sci-Fi, Sci-Fi, General]",ground-control-dark-conspiracy
"[Action Adventure, Sandbox, Open-World]",grow-home
"[Action Adventure, Open-World]",grow-up
"[Action, Shooter, Shoot-'Em-Up, Horizontal]",gryphon-knight-epic
"[Driving, Racing, Simulation, GT / Street, GT / Street, Automobile]",gt-legends
"[Driving, Racing, Simulation, GT / Street, GT / Street, Automobile]",gtr-2
"[Driving, Racing, Simulation, GT / Street, GT / Street, Automobile]",gtr-evolution
"[Driving, Racing, Simulation, GT / Street, Automobile]",gtr-fia-racing
"[Action, Platformer, Platformer, 2D, 2D]",guacamelee!-gold-edition
"[Action, Platformer, 2D]",guacamelee!-super-turbo-championship-edition
"[Strategy, Miscellaneous, Turn-Based, Board / Card Game, Fantasy, Card Battle]",guardians-of-graxia
"[Strategy, Real-Time, MOBA, MOBA]",guardians-of-middle-earth
"[Strategy, Turn-Based, Tactics]",guards
"[Role-Playing, Roguelike]",guild-of-dungeoneering
"[Role-Playing, General, General, Massively Multiplayer]",guild-wars
"[General, Role-Playing, Massively Multiplayer Online, Massively Multiplayer, Fantasy, Fantasy]",guild-wars-2
"[Role-Playing, Massively Multiplayer]",guild-wars-2-heart-of-thorns
"[Role-Playing, General, General, Massively Multiplayer]",guild-wars-factions
"[Role-Playing, General, General, Massively Multiplayer]",guild-wars-nightfall
"[Role-Playing, General, General, Massively Multiplayer]",guild-wars-eye-of-the-north
"[Action, Fighting, 2D]",guilty-gear-xrd--sign-
"[Action, Fighting, 2D]",guilty-gear-xx-accent-core-plus-r
"[Action, Miscellaneous, Rhythm, Music, Music]",guitar-hero-iii-legends-of-rock
"[Action, Miscellaneous, Rhythm, Music, Music]",guitar-hero-aerosmith
"[Action, General, General]",gumboy-crazy-adventures
"[Action Adventure, Historic, General, Historic, Open-World]",gun
